id,author,thumbsup,text,# of replies,replies
UgxlP_790Dfs9dzNQeV4AaABAg,Releta Ortiz,0,"Oakcliff, should have known!",0,[]
UgwyIXzJ8obpABtzzS14AaABAg,Veronika Lake,1,Unbelievable..I'm sorry for the 2 nurses and their families...,0,[]
Ugw3HVxeCDrpeUh2MvN4AaABAg,Tigerjk,0,Aim little higher next time and be done,0,[]
UgxJxu4tKThATRSi2I54AaABAg,mark smith,4,Dude was on parole with an ankle monitor for Aggravated robbery Nestor Hernandez 30,0,[]
Ugw-ZcrV5TWQUlt5Kpl4AaABAg,Shirley Allen,6,Sincere Condolences to the families of the victims. May they RIP. So heartbreaking 💔.,0,[]
UgwIXZWOv2zi2lzY4AR4AaABAg,trucking4crypto,3,"Thank u 
Nurses out there for everything u do...
🙏",0,[]
Ugykw8mr4wxT2dY1z-R4AaABAg,Karen tucker,1,Very sad,0,[]
UgyfUlWsfltdmagLdFp4AaABAg,boss,1,It's not safe if two people just got shot,0,[]
UgxgI1ygbZKoynJ0O1N4AaABAg,gaming City,0,It's time to teach these criminals a lesson by then by bringing guns over our border I'm bored it's time to be in all legal immigrants And take back our home our government has fell our government has failed to learn gun violence will keep on happening presently cause it leaves people,0,[]
UgyMjY3J3ymORhG-xrB4AaABAg,D H,0,"Every day Fox claims crime in California, but Fox lies and lies and lies. The highest violent crime is in Florida and Texas and Arizona",0,[]
UgweRF_MJveA_2YBYp54AaABAg,Heather,3,"Has nobody considered to stop sharing these shootings publicly? Does nobody else think that the more people hear about it, the more someone thinking about it might act on thoughts? Exposure to anything makes it less scary. I never thought I’d live in a country where this is now normal. I’m disgusted. Something needs to seriously change. I shouldn’t have the thought run through my head “what do I do if a shooter comes in the grocery store?”. I can’t imagine having children during a time like this. It’s pathetic that nothing is being done about this.",4,"['@Meghan yea she typed a bunch of nothing, literally', 'You’re just like the people who think video games cause violence.']"
UgzbYi3WP_YTFTElEsl4AaABAg,Ms. RL Steele,2,"Beware: Haters, racists, the hopelessly ignorant, the maggots who disrespect and disdain our Constitution, the ones that think only they have rights are rampant in this comment section. Free speech is a right that exposes who you are.",0,[]
UgzWkqp6-XUCbScrRat4AaABAg,Grace Vanderbilt,10,Nurse in Dallas here. The shooting happened in the Labor and Delivery unit. The shooter was trying to abduct a child (I don’t know if the child was theirs) two nurses tried to stop him and he shot them in the head.,4,"['I also heard the shooter was shot and had to be operated on. Im not sure if they sent him to another hospital for surgery. I hope no staff at Methodist, Dallas, had  work on him. That would be so hard.', 'Damn!!', 'Had a feeling it was a child abduction situation…I worked there years ago as well as Charleton.']"
Ugwy2N1HMTkCnItFmp14AaABAg,Jäh ẞërvänt Høtz,1,Again Again 😡🤦‍♂️.,0,[]
Ugx0a2VFRELot_40Qi54AaABAg,Ms. RL Steele,1,"To those who say the shooter shouldn't get medical treatment, you don't know the Constitution and the given rights we have. Every person has the right to due process. Remember that? 
Even when there are multiple witnesses to a shooting, in court, that person is presumed innocent until proven guilty. Why? you ask. Again, you don't know even the rights you would have in this same scenario. Why do I say that? Because if a person is found to be insane, that person is guilty by insanity. The sentences are different. Hillbilly justice is not the law.",2,"['@pumpkin_it_ Slawson   never heard that', 'What about when they were saying that  people who refused to get the covid vaccine were not gonna get treated if they ended up in a hospital covid related or not.']"
Ugy7unDq1YC_Sr9az914AaABAg,Helmi Boy,0,"Gun men or terorist 
Is he muslim??",2,[]
UgzbOYuq34o6PLmvTv54AaABAg,Ph@tMantv,1,He must've seen the bill after hearing more money is being sent to Ukraine.,0,[]
Ugym8tWGqqwfFUrxiRV4AaABAg,Millie Mitchell,0,"Is little Nestor a U.S. citizen, or an illegal immigrant ?",0,[]
UgxDOVWXWa0ZXa81l0F4AaABAg,Discover Your Origins,1,Texas goes to other people's homes and shoot them. It is all fun and games until someone does it back to you. Play counterstrike in some peoples backyards is bad idea.,0,[]
UgywlzzBb6-6QYd9Vr54AaABAg,Martin Duran,0,They took his meds away because he became addicted to them. Another part of the opioids crisis going on for the past couple of years,1,['How do you know?']
Ugw63wF8qkTrHBJ3jzh4AaABAg,Cr Li,0,"YOUR GOD isn't blessing ANYONE, two people are DEAD , much like the brains in your heads which is the only logical reason for you people to say such STUPID things....arent you people EMBARRASSED to be so SIMPLEMINDED?",0,[]
UgyaLxfU6G_A70XHKq94AaABAg,Francisco Trillo,4,Got to love that 2nd amendment right about now and letting anyone carry a gun  Mr. Abbott.,2,[]
UgwJL3Q2rB9-ee_0qIF4AaABAg,Barbara Shaffer,0,"gonna keep happening until you remember that pain is causing this! you refuse to medicate because addicts want to get high. they are still gonna get high, and not everyone in pain is an addict. until you remember this, and stop refusing to treat pain for what it is, this will become more and more common. and finally. its about time.",0,[]
UgzaetAg_SquS6v3BpJ4AaABAg,Fatty Slatty,0,Suspect Shouldn’t be in custody. Should be executed immediately if it’s undeniable that he did it. Justice system needs reform.,0,[]
UgzdPUq6TIeoNJ9Lc5F4AaABAg,Mike Jones,1,It's obvious that Texan's don't have enough guns. Good grief.,0,[]
UgziQlrine6ooK9f2vh4AaABAg,Praymun Read,3,What is wrong with Texas and Florida!!!???,0,[]
UgylWtlZ7O8LH8PYBc54AaABAg,Scott iron,0,Mental health facilities in this country. It's needs to ramp up,2,['@Meghan agree.']
UgyYUF9fDtNJ0hazU_14AaABAg,Tom Smith,0,More Gun agenda from the fake complacent news media who knows nothing about what happened,0,[]
UgzaVrxy-S226ZA4h114AaABAg,Sam Westlin,5,Very sad tragedy. My deepest condolences to the families.,1,['Thoughts *and* prayers!']
Ugwz7xNk6xQzXfvOzjp4AaABAg,Chris Cangelosi,2,God Bless those that have been affected by this violent tragedy.,1,"[""God ain't gonna help people who refuse to help themselves. Vote for sensible gun restrictions. You can hunt & protect your family but letting millions of guns out there is just nuts.""]"
UgyptPEOM1ZkA_d5Lbx4AaABAg,Chris Cangelosi,0,Did he previously work there?,0,[]
UgwF_G2MUNu_3QfY_Ud4AaABAg,Dennis Naderhoff,2,"The episcopal church helps the poor. To do this to a church hospital is depraved . Very sad. My heart goes out to the families, this is heartbreaking. When I was homeless, I could shower at the episcopal church, get food, and social services help. Medical help, clothing vouchers. All of it by church member selflessness. Church member support and tireless search through the city to get donation of things we needed. You don't realize the value it gives a person who needs it, makes you feel worth something and loved. This is very painful to see.",0,[]
UgwxrIpEerXP4UojCdx4AaABAg,Viktor Viktor,1,Another day in liberal haven,0,[]
UgyzYg23RYWIe1xmFXJ4AaABAg,Mitchell Blake,0,"What could the motive be?

Look at any speech by any qultist. You'll find it there.",0,[]
Ugwuu6NNSDo1lAFfCQB4AaABAg,FirehorseCreative,0,"W/ #Antimask #AntiVaccine #2ndamendment calls 4 #violence & #insurrectionist tirades, #Trump supporting #republican #political #leaders like Greg Abbott have made #Hospitals & #healthcareprofessionals targets of #GQP #DomesticTerrorism. Why R Dems waiting to call this out?",0,[]
UgxWovpfvQR7cgN6VWp4AaABAg,Darrell Crawford,0,Our world is mad; worse since closed down due to Covid crap,0,[]
UgwZqrwV4nvufnXetFV4AaABAg,South Beach Miami Art,0,This isn't news anymore.,0,[]
UgwlCZEf91mUCI8yIN54AaABAg,xxdizannyxx,0,"Don't believe it, the media and government has lied about these events multiple times for their own agenda",0,[]
UgzYqGokc_ZdPk652-R4AaABAg,Z,0,Goes to show why you shouldn’t fire white peoples from their jobs,0,[]
UgyypnDtFpgntzHILZl4AaABAg,JESUS LOVES HIS PEOPLE!,7,DEAR LORD PLEASE COMFORT THE BEREAVED AS ONLY YOU CAN! IN THE NAME OF JESUS! 🙏🙌💞,0,[]
UgyCICA5CNNfeTUA5DN4AaABAg,Mike Rowley,0,"What a surprise…..this hardly ever happens in our country….a person using a gun to kill innocent people?!  A motive……does it really matter what the motive might be.   He had a gun, entered a hospital and killed two humans….no motive or reason can justify it…..these days people skip arguing or debating …..they grab their favorite toy and kill.  The country is drowning in guns and easy access…..this is a weekly occurance…..almost guaranteed.",1,['blah blah blah']
UgziV3pNiLGlf3MCixN4AaABAg,Honor Ladone,5,It's not easy being a nurse. RIP Angels Philadelphia USA,2,"['“It’s not easy being a nurse”, or a teacher, or a student in school, or someone shopping at a mall, or someone in a church, or synagogue, or watching a parade! It’s not easy being American, praise the lord and pass the ammunition!', ""It's hard out here for a citizen when you are trying to get the money for the rent.""]"
UgwJ4qRqjPmE3hKekJF4AaABAg,Curtessa Jones,0,😢😢😢😢,0,[]
Ugyor1GVqsVDWm0ehJZ4AaABAg,Joan Barnhill,10,I was always in fear of this happening during my years as a nurse.,0,[]
UgxInenivDFqx2XBgVx4AaABAg,sara k,0,I THOUGHT MY TOWN WAS BAD . I SEE ITS ALL OVER WE NOT SAFE NO WHERE.. 🙏🏽🙏🏽🙏🏽🙏🏽,0,[]
UgwWfHngQ-LjQO1BjOt4AaABAg,Bob Denver ,0,i wonder if its more of that dispropation black on black crime they are talking about,0,[]
UgyXybG9i0bFr7PY7qB4AaABAg,Nathan Sutphin,2,Only in America.,0,[]
UgwMIEj9FexWd4aHJjd4AaABAg,Bob Denver ,0,i bet those evil cops stopped it,0,[]
UgytpKVpdBB0NPwwhIx4AaABAg,Music,0,"The big question?  What was the motive?  To kill people duh

Why is that the big question?   

No the big question is what’s the root cause of deadly violence.  Media doesn’t know how to and is too lazy to conduct investigative journalism.   They just want to sensationalize these atrocities.",0,[]
Ugz3YF0ZvlYzTsy9ctJ4AaABAg,harold smith,0,Betty white 👀,0,[]
Ugx9Hr0w12SaQxZf4il4AaABAg,mebshields,3,Didn’t Tulsa have almost the same thing happen in like June of this year?,3,"['@Good Measure Actually it was in an outpatient clinic on a clerical floor.', '@mebshields, Yep and the dude shot himself afterwards. It was an medical office building, not a hospital though like in Dallas.', 'yep']"
UgwVcVjzJdFH153lkqB4AaABAg,K B,4,The church is asleep and needs to wake up to pray to our Lord Jesus Christ. We need the Holy Spirit to rain His love on us ✝️🙏🏼💓,0,[]
UgwaXeut6offf6QJArV4AaABAg,Truth is Pain,0,Oh look another fake shooting so they can push gun control 😂😂😂😂,0,[]
Ugy1L7044C5tgL0Dg194AaABAg,8th House Alchemist,4,"I'm glad he didn't get a chance to off himself. He needs special ""inter-departmental"" prison justice where people in charge look the other way.",1,[]
Ugyf0rEjra-FsbpY30F4AaABAg,The Quaalude,3,Dallas is gonna be the new Chiraq ☠️,0,[]
UgyXerCEvAe5FJH71sR4AaABAg,Mike Darren,2,"Perhaps they need bigger ""GUN FREE ZONE"" signs...smdh",0,[]
UgwJrxgnkR4LD3or3Fd4AaABAg,Elijah Bethea,3,Another sad EPISODE of gun smoke in America.😭🙏😑,0,[]
UgyJCHz2tFhXteCuiMN4AaABAg,Jon Staib,0,"Robert Francis O'Rourke stand for (on their website.) ""Beto' follows the Biden liberal agenda  In addition to this, we have two liberal democrats representing Texas *Sylvia Garcia*  *Veronica Escobar.* both need to be voted out. O'Rourke opposes Voter ID,  (supports early release, no bail, supported de-fund the police.) Beto marched with BLM as they rioted. Beto said nothing to condemn the violence. He supports Biden's tax increases, convicts the right to vote from prison, gun control, supports sanctuary cities, supported Biden's open border policy (est 5 million crossed to date...guess who pays) Fentanl  pouring across the border,  he opposed the wall. O'Rourke supports the liberal class room curriculum for very young children into critical race theory who is a racist, LGBTQ, gender identity. Teachers making the decisons of what parents deserve to know about their own children, school same sex restrooms.Beto supports the green new deal, Biden's war on oil freeze on American oil production yet buying oil from other countries who pollute the environment., taxpayer funds for illegal aliens-including college, welfare for immigrants. Beto O'Rourke is financed by socialist George Soros. ""Nuff said.  *Vote Republican Law & Order candidates Greg Abbott, Governor, Mayra Flores, Congress.*",0,[]
Ugx6QeCLR2xzlPbWY-54AaABAg,D Dee,1,Another shooting in a red state. Crime and violence happens everywhere.,0,[]
Ugx7N2x9ahwrGB8_9694AaABAg,itzhexen,0,Idk it was a hospital they probably deserved it.,0,[]
Ugw1yXJCK75d0VJkbXt4AaABAg,Hells Bells,1,Betty White.,0,[]
UgzWDxRYfWV5r1MIxy94AaABAg,Tomas,0,"As we see the news does not tell you the race!!! So yes it is a black person. Fact.  The news knows but don’t want to tell you.  If it was a ( white) person, it would blow up and then it would be a trump supporter!!! Useless news that does not tell the truth much less the facts.   The channel should be called( useless news).  Live!!!!so sad.     Why don’t you give stats on the black crime!!!! Let people know that that 93 percent of all crime is black non working, un educated non working ignorant people!!!! Please.  People need to hear facts.   Not lied from the useless nees!!!!",1,[]
Ugw2LAsKoNo62m_-k854AaABAg,bert1913,1,Thanks for nothing Jesus! Amen!,0,[]
UgzSv590TTgFV0UEyOR4AaABAg,Mr6wolfdog,14,"I am so Sorry for the Victims, the families, the Employees, the patients, the Community, really this Whole world. Every thing really does affect us All. I am sorry for those people making Stupid Comments. May the Victims RIP. May Justice be served.",2,"[""LOL I don't care!!""]"
UgzRMU0N3uhedHoVRhR4AaABAg,Craige Champion,4,"Let's keep pushing 2nd amendment rights, bozos.",0,[]
UgwyRKz0P96zcfVqhNJ4AaABAg,Allen Spearing,1,Looks like the man didn't like the medical care he was getting at that place. Probably because he was suffering with pain and didn't get anything for it,0,[]
Ugy5yUjSMiGsc-Tz9Fh4AaABAg,Anthony Hodges Jr,2,Police shot at the suspect and are taking him to another hospital?  WHY GIVE A KILLER ANY MEDICAL HELP AT ANY HOSPITAL AT ALL!?!?!?,2,"['because we are better than him, well not you.', 'Every human being has a basic right to Healthcare, even murderers.']"
UgwHO6EilNrZ7YWx4RZ4AaABAg,Enrique,1,Why was he taken to a different hospital?,2,"['As a courtesy to the traumatized ER staff after he was stabilized would be my educated guess. They would have been obligated to provide care for someone who just killed their colleagues.', ""Some hospitals can't treat advanced levels of trauma. They have a rating of trauma levels they treat. Trauma level 1, 2, etc""]"
UgxjhX7xYIwWqAJmLPR4AaABAg,Tom Edwards,4,One political party wants common sense gun laws. The other wants more guns. Vote with common sense!,0,[]
UgyFfRJIc1oHIbheQCV4AaABAg,Cosmic Megafauna,6,"If only Texas had more guns, eh guys?",0,[]
Ugyw_CF987uZJqNMqMl4AaABAg,Had Pretty,0,More Democrat inspired terror,0,[]
UgyKbY3Km3PyCzJiL8V4AaABAg,Aristophanes' Ghost,0,"How many citizens do medical workers kill every year from malpractice, and corruption? It's definitely more than two.",0,[]
Ugxabfi2-4IZxc-drA54AaABAg,Ronald Hinton,0,You didn't start off with a photo of the perp - so we know he's not white.,0,[]
UgwhrnXt6dXxx8BZSrx4AaABAg,Anthony Bha,21,Amazing how the USA has more of these incidents than any other country,15,"['@Cosmic Megafauna you still dont understand. you shouldnt fight to begin with. but i may take a cannon to a gun fight if needed to defend myself (they are legal in the U.S. too)', 'That’s not true we’re one of least hostile countries out there. This isn’t Middle East Afghanistan or Africa or north Korea or China or Russian Or Ukraine or Iran. Don’t be naive mister agenda insinuating', ""@J C I see, so you would take a knife to a gun fight, because they're both the same, right?"", ""@J C So a knife is as deadly as a gun? Dang, you should pitch that to the military, thing of all the money we've been wasting on giving them guns when all they need is a knife, right?""]"
UgxaYWOXdUtULAdeHvR4AaABAg,Agent00Soul,7,"Maybe throw more guns at the problem. 🤔
Yeah that should work.",2,"['@djwats7 What do you expect when states are not on the same page when it comes to responsible gun laws. You make a great argument for wide reaching national gun laws. 👍', 'Yeah because those ""No Guns Allowed"" signs are super effective.']"
UgxBjBIrgooo0pYAjLZ4AaABAg,R Bonito,8,Bull don't report anything if you don't have the information who was the guy that did it,2,"['If they report what they know as soon as they can, you’re unhappy because they don’t know everything. If they waited to report it until they knew everything, you’d be mad that they didn’t report it for several days. Can’t win with people like you.']"
UgwtM0DbZnXitWps_td4AaABAg,stillkeepin1,5,Sounds about white.,4,"['@stillkeepin1 I ask every blatantly racist person the same question. You’re no exception.', '@Meghan You should ask that same question to your fellow clansmen on basically every video.', 'Why make it about race?', 'Hmmm...could be....']"
UgwkOx4knPH0i1NSf7l4AaABAg,SurviveUnplugged,4,"It's a good thing that I'm NOT the Emperor of The World, as the ONE thing the ""suspect"" would NOT have received would be MEDICAL ATTENTION. It would have blead out at the scene, scooped up and thrown away like garbage. Whatever YOU people do, is up to YOU. My conscious is clear.",0,[]
Ugz_pyAaV70JNjWEYUV4AaABAg,J NS,19,"It’s how you get killed as a nurse that matters, if you get shot it makes the news, if you get poisoned from an employer mandate…that gets swept under the rug",12,"['Please promise to consult your comment section when you need medical care.', '@Tom Burch Nothing dangerous about it. In fact, it has saved a lot of lives. But go on and live in ignorance.', 'Boom!']"
UgzARKI3DVPDfhBsWsh4AaABAg,gamerboymark0,4,They need to take guns at a store and stop selling them that's what they need to do my opinion,2,[]
Ugxlm6nW7bqYLQBdWjl4AaABAg,Donna Lambert,6,They should refuse to treat him!😡,2,['They did refuse. They took them to a different hospital.']
Ugwlir6mrJHhwCEtvqt4AaABAg,Jonesy,2,"I knew it wouldn't  be long after the last sentence they gave one ,  next one is already thinking and planning ,  mandatory death penalty for all shooters nation wide with no exceptions !",0,[]
UgzO4EIN2lt49k4Rv7F4AaABAg,Mr. Mister,14,"If they took away the meds, I can understand the insanity. I have constant severe pain due to physical problems, immune disorders, and arthritis. If they took what little relief I have, I would literally go insane within a few weeks. Government has been taking away meds for years now. I have less than half what I did two years ago and suffer more because of it. Many people with similar problems have turned to street drugs after they had problems. I have family that had to change to thc because they couldn't get proper medication anymore. I can't switch to thc or they take away what few medications I have now...

That said, I wouldn't murder innocent people for any reason. Who knows why this person did it... One thing is clear, be prepared at all times.",4,"['@Pia opioids have never been indicated for long term chronic pain relief', 'I agree hospital should stop serving drug addicts', '@Pia I\'m so sorry and I completely understand. I honestly don\'t know what we\'re going to do. My mother and I are in the same boat... I\'ve lost several prescriptions and have played the switching game for years now. I\'m at less than half my meds total.\n\nI can recommend something that is legal and has really helped since they took away my cocensoreddine. It\'s call kracensoredtom. Just a powdered leaf but it helps with the spikes. Helps my migraines the most. Some countries use it for withdrawal symptoms. Just a suggestion. Thc does work well for some people. If your doctors are like mine, it\'s a choice between one or the other, not both...\n\n""Apparently"", many are taking heroin since the cutbacks. It\'s the raw form of opiates but highly concentrated. If you ever get to that point, please be careful. Minute doses and a ""trustworthy"" dealer (yes it\'s ironic) are a must. It is manageable though. Oddly enough, that route is often cheaper depending on what insurance you have. \n\nIn any case, you have my prayers if that means anything to you. Things keep getting worse but we can\'t give up. \n\nJust to be clear, I\'m not a doctor and this is not medical advice. I am not suggesting or encouraging any illegal activity in any way. I am simply restating information from various anonymous sources...', ""Same. They decreased my pain meds by 2/3 and want me off them completely in a year. My life long disability was enough before, now no painful disorder should be prescribed opiates anymore. It's crazy.""]"
UgymYlYD-lJfeMwr4wR4AaABAg,Methat lovesCats,1,There is no security officers inside hospitals. When I sleep at night in my home my door is locked that's not what is in hospitals. It's doors are open all night long even where patients are.,2,"[""By the way if you think your locked door provides any real measure of protection you're woefully naive""]"
UgzTze5My95vE0mCc5h4AaABAg,Carolyn Cox,0,"""The BIBLE"" Greatest Book Ever Written.
Last Days Prophecy!
Babylon The Great (America) has Fallen.
All Praises To The Most High and his Son, The Black Messiah.

A gun society is a destroyed society!! ELOHIM Righteous Judgment Is Upon America The Wicked!!!",0,[]
UgwrVdTCxJmz4C34OUZ4AaABAg,datboikevin,3,someone didn't get their pain meds on time,0,[]
UgxWd7txHgoP8Rgo9xV4AaABAg,Frank Drevin Police Squad,1,"Guarnteed the shooter is NOT a White male "" Nationalist"" or an NRA member",2,"['@Who cries for Biden Not me They never are', 'What makes you think that']"
UgwXs36t3hZahVh8B5t4AaABAg,Linda Lesnock,6,Prayers,3,['TRUMP IS JEZZUS!!!! PRAISE THE LARD!!!!']
Ugwroq-vhocYh2tQA4l4AaABAg,Dee Gee,1,Every American citizen should buy a firearm today for you may be your family's only protection as the crime rate explodes,0,[]
Ugy6DvMRJewDCnctMM54AaABAg,Lisa,2,This no bail shit is b s violent criminals need to be in jail period I can see giving a break for non violent criminals and thats it,0,[]
UgxvvV-i4uagwSUrurp4AaABAg,lance miller,7,They cut em off those perks,0,[]
Ugw2RZXE1UF7xQaRZMJ4AaABAg,Wolfsbaneflwr,7,Caugh and taken to another hospital😳wth what about jail? The world we live in is a scary place.,4,"['Are you that uninformed? If a suspect is injured, they get medical treatment before going to jail.', ""Of course transferred to another hospital. I don't think many of the employees would be in their right mental mind taking care of someone who shot and killed a few of their own."", 'He was shot and wounded so they have to treat his wounds 1st']"
Ugw3QhgtOUyHbEyPtYF4AaABAg,Susan sellars,0,"More shooting everyday, but the Republicans want more guns on the streets! Enough already! Raise the right to own a gun to 21! And definitely need more background checks!",4,[]
UgzGLI06xpkrUjQl6Bt4AaABAg,Emily Randall,6,They were upset about not getting any more pills,0,[]
Ugwm6D1dQZlx0mjFmaF4AaABAg,TMM,14,"No one is safe in Texas, not when anyone can buy any gun at any time. Sorry y'all.",35,"[""@TMM kid, the common denominator in the overwhelming majority of shootings is gang members. You think they will just hand in their firearms if guns are banned? That's pretty stupid, its adorable that you believe criminals will obey the law."", ""@J C Nice try. But, guns are the common denominator in gun violence. Not to mention that most folks couldn't shoot accurately if their life literally depended upon it.""]"
UgxrAzD8vedis8Zfyjp4AaABAg,Lori Stewart,4,May they RIP!,3,"['I just ripped one... At least type it out...', '@Chase Ackley Jesus Christ is The King of Kings and The Lord of Lords!']"
UgwlOdOHmFd6Hv3yk_t4AaABAg,IMLovelydove23,22,🙏🏼As if the Hospital workers don't have other terrible things to deal with. SMH. Can't even mind your own business at work. Goodness 💔,2,[]
Ugy3srecxZSVDukf8pt4AaABAg,Manjeet Singh,4,Police needs more rights it will nothing happen Police is also human lucky is not in China,2,"['Brother they supposed to put check point every where over here if they put check point somewhere it was in news chenal check point was there', 'What does that have to do with the shooting?']"
UgwYZU0wBOSQuJw9G_94AaABAg,Langan,23,Our hospitals will be forced to have security guard’s at every hospital entrance.  May the hospital employees RIP.,47,"['@Langan not where I worked', ""@HS This may come as a shock to you but  other people also work in hospitals and have done so for decades.  I'm on staff at the two major hospitals in my city.  The ONLY time I see police officers is when they are bringing a subject to the emergency room.  There are NO police officers  assigned to either of these hospitals.  There are unarmed security but no full time police officers.  Fact."", ""For the record,  Methodist has a dedicated, armed Dallas police force, not security guards. Parkland has an even bigger one plus metal detectors and police presence at the entrances. Also for the record, it's hard enough caring for today's public without having every jamoke armed."", ""@BlueJayRedemption Sweden has some sensible regulation that seems to work fine. We'd probably have to tweak a few things for the US, but it's not some great mystery, it's been done before.""]"
UgwtvJEZNfeDgsqi5Xp4AaABAg,Lexie D,5,Don't you love these false flags?,3,"['How can it be a false flag when there was no flag to begin with? Do you even try?', ""@TALLGRASS6676 Don't mind the trolls.  Anyone getting killed in a war is also considered a false flag to these bozos."", 'nothing false about this missy']"
