id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
405,Ragnarok,2014-08-19,Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
404,Dávvvid ツ,2014-08-31,Tuto to subscribe to my channel because you should sign up for 17 l please thank you I&#39;d do anything for you to sign up a lot of good video I usually do!﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
403,Kikilaronk “Kiki” Loz,2014-08-31,Subscribe to me if u think &quot;swag&quot; is fucking stupid﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
402,budhanmike,2014-09-01,Check out this funny video &quot;Cereal Box Knocks out Baby&quot; on my channel.﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
401,mihir Sanjay,2014-09-04,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
400,lil jay,2014-09-10,Check out my music niggas﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
399,Hoye Boyz,2014-09-13,HAHAA THIS DANCE IS TIGHTTTT<br /><br />I know y&#39;all &quot;…ain&#39;t got time for MY demo man&quot;  but check out some of my stuff<br /><br />Slappers on slappers on bangers! Click that link below to peep game! ENJOY. <br /><br /><a href=https://soundcloud.com/rocc-steady/wave-emoji-prod-by-nippylongbottom-cyber-punk>https://soundcloud.com/rocc-steady/wave-emoji-prod-by-nippylongbottom-cyber-punk</a>﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
398,Unknown Name (buddhist monkie),2014-09-13,Check out this video on YouTube:<br />Looking for my wood pile...<br />Anyone seen it? Hmm?&#39;<br />How bout some pie now <br />Ladies?&#39;﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
397,All Or Nothing AMV,2014-09-16,Subscribe﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
396,Alenaid Zeledon,2014-09-18,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
395,ZeDesXiA AIliVe,2014-09-19,😼👍😏 Like This Comment 😏👍😼﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
394,Whami inc.,2014-09-27,go check out our video﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
393,ＯＧＶＡＤＥＲ,2014-09-29,man check out the raps on my channel im better rapper than these nigger fools﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
392,Guren - MKII,2014-10-01,everyday i&#39;m subscribe﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
391,xiaoying chen,2014-10-02,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
390,((A.B)),2014-10-04,"LMFAO is CRAZY DOPE!!! CHeck out my music on my channel if you have a minute, it would mean a lot. Much love!!﻿",t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
389,Brittany Tennyson,2014-10-04,Check out this video on YouTu﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
388,bebishyne alicdan,2014-10-04,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
387,James Marrin,2014-10-05,Check out my YouTube channel I can rap﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
386,Rajnoor Bawa,2014-10-07,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
385,johnlord joaquino,2014-10-10,3m subscribers but look at the views its 700 million wtf :P﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
384,Maria Martinez,2014-10-12,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
383,krayziejcs,2014-10-15,Check out this video on YouTube:jjiwajwkajajqjaubkm﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
382,Sebastian Garcia,2014-10-16,great l subscribe﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
381,Por Phizer,2014-10-16,Hey Guys Jaylan Here And I Just Wanted Everybody To Know if Yall Can Subscribe Please That Would Be Great! This Is My New Gaming Channel (Have Not Uploaded Yet)But I Will Upload If I Hit About 10 Subs Thank You :D﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
380,Sami Nashawi,2014-10-29,SUP GUS THIS IS A VIDEO FOR PEOPLE WHO LOVES PARTY ROCK SO THANKS FOR WATCHING AND PLEASE SUBSCRIBE:)!!﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
379,Toan732,2014-10-31,Ummm... I just hit 1k subscribers. I make Minecraft videos. Help me out by checking me out?﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
378,Hunter Scott,2014-11-01,SUBSCRIBE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
377,OFFICIAL LEXIS,2014-11-04,Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt;﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
376,2010shevy,2014-11-06,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
375,Alex Despotovic,2014-11-08,Check out my youtube channel for cool beatboxing (:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
374,Malyka Mason,2014-11-09,Check out this video on YouTube:it is a old track but it still bad﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
373,Sean B,2014-11-10,Check out our app to solve all your party/drunk problems! <br /><a href=https://play.google.com/store/apps/details?id=vn.ibit.AppLocker&amp;hl=en>https://play.google.com/store/apps/details?id=vn.ibit.AppLocker&amp;hl=en</a>﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
372,craftygirl20141,2014-11-10,hi everyone this is cool check out sexy and i know it﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
371,Jaymes Michie,2014-11-11,Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
370,GORHD/TV Studio,2014-11-25,subscribers please`﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
369,Tan Jia Min,2014-11-29,Check out this video on YouTube:..🌈🌈🌈﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
368,tchangkou,2014-12-04,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
367,omar tellez,2014-12-05,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
366,DERRICK HANFORD,2014-12-05,White people are going extinct for more information subscribe to my channel or search for videos on &quot;white genocide&quot;  thank you﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
365,caitlyn keffer,2014-12-06,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
364,LegacyStarz OS,2014-12-07,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
363,Edgar's Finest,2014-12-09,Hey guys subscribe to my chanel and i will subscribe back and like all your vids :)<br /><br />﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
362,Tyler Jackson,2014-12-10,subscribe to my channel yo - DJ Feelz﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
361,Ben Smith,2014-12-10,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
360,Jesse Basurto,2014-12-12,Check out this video on YouTube: I ﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
359,AUSENCIO garrido,2014-12-17,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
358,Janja Kmetič,2014-12-17,Check out this video on YouTube﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
357,Kassidy Norris,2014-12-18,Check out this video on YouTube:lo﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
356,Ari Kip,2014-12-19,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
355,orcou,2014-12-20,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
354,Aaa Bbb,2014-12-21,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
353,Will Smith,2014-12-22,Check out this playlist on YouTube:pl﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
352,Shanu Dias,2014-12-22,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
351,Cora Whatley,2014-12-23,Subscribe I&#39;ll subscribe back﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
350,Beatriz A York,2014-12-25,Check out this playlist on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
349,Desert Loner,2014-12-25,want a sub? tell me about your channel and i will subscribe (with a couple exceptions)﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
348,Simply Terrell,2014-12-26,Subscribe to my channel <br />Tweet &amp; Follow me on twitter //therealterrell_ <br />And I will follow you back 👀﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
347,Anna Louise Puzon,2014-12-26,Check out this video on YouTube:﻿,t,KQ6zr6kCPj8,UCk78ZcA6kflEvBR0UrGDH0Q,2011-03-09,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",10841926,648580,2223212377
